customer_id,Recency,Frequency,Monetary_CLV,Avg_Order_Value,Total_Quantity,Avg_Quantity,Customer_Lifespan,Discount_Usage_Rate,R_Score,F_Score,M_Score,RFM_Total_Score,RFM_Code,RFM_Level,ML_Cluster
CUST02874,529,1,2268.31005859375,2268.31005859375,11,11.0,0,1.0,3,3,4,10,334,Medium Value,1
CUST01857,346,3,2270.4200286865234,756.8066762288412,26,8.666666666666666,401,1.0,4,5,4,13,454,High Value,2
CUST03092,49,1,2272.760009765625,2272.760009765625,14,14.0,0,1.0,5,4,4,13,544,High Value,1
CUST01560,823,1,2275.739990234375,2275.739990234375,9,9.0,0,1.0,2,2,4,8,224,Low Value,1
CUST00026,1068,1,2275.840087890625,2275.840087890625,14,14.0,0,1.0,1,1,4,6,114,Low Value,1
CUST01995,821,2,2280.2600708007812,1140.1300354003906,10,5.0,219,1.0,2,5,4,11,254,Medium Value,0
CUST00054,906,1,2283.050048828125,2283.050048828125,11,11.0,0,1.0,1,1,4,6,114,Low Value,1
CUST01548,1056,1,2286.760009765625,2286.760009765625,14,14.0,0,1.0,1,1,4,6,114,Low Value,1
CUST00010,311,1,2287.340087890625,2287.340087890625,11,11.0,0,1.0,4,3,4,11,434,Medium Value,1
CUST02337,14,2,2291.070114135742,1145.535057067871,19,9.5,751,1.0,5,5,4,14,554,High Value,2
CUST02013,21,2,2291.6100463867188,1145.8050231933594,11,5.5,576,1.0,5,5,4,14,554,High Value,2
CUST00328,209,2,2291.97998046875,1145.989990234375,19,9.5,242,1.0,4,5,4,13,454,High Value,2
CUST01756,93,1,2292.14990234375,2292.14990234375,15,15.0,0,1.0,5,4,4,13,544,High Value,1
CUST02789,196,1,2294.909912109375,2294.909912109375,9,9.0,0,1.0,4,4,4,12,444,Medium Value,1
CUST01987,984,1,2297.760009765625,2297.760009765625,12,12.0,0,1.0,1,1,4,6,114,Low Value,1
CUST00862,294,1,2299.199951171875,2299.199951171875,15,15.0,0,1.0,4,3,4,11,434,Medium Value,1
CUST02818,648,2,2300.010009765625,1150.0050048828125,13,6.5,422,1.0,2,5,4,11,254,Medium Value,2
CUST00853,689,1,2301.0,2301.0,13,13.0,0,1.0,2,2,4,8,224,Low Value,1
CUST02592,42,1,2301.89990234375,2301.89990234375,15,15.0,0,1.0,5,4,4,13,544,High Value,1
CUST02058,45,1,2303.699951171875,2303.699951171875,14,14.0,0,1.0,5,4,4,13,544,High Value,1
CUST02163,815,1,2307.0400390625,2307.0400390625,8,8.0,0,1.0,2,2,4,8,224,Low Value,1
CUST02110,609,1,2307.780029296875,2307.780029296875,9,9.0,0,1.0,2,2,4,8,224,Low Value,1
CUST01738,622,2,2308.289993286133,1154.1449966430664,23,11.5,190,1.0,2,5,4,11,254,Medium Value,1
CUST01117,819,1,2308.949951171875,2308.949951171875,15,15.0,0,1.0,2,2,4,8,224,Low Value,1
CUST02526,922,1,2311.97998046875,2311.97998046875,11,11.0,0,1.0,1,1,4,6,114,Low Value,1
CUST00159,693,1,2312.199951171875,2312.199951171875,10,10.0,0,1.0,2,2,4,8,224,Low Value,1
CUST00709,435,1,2315.159912109375,2315.159912109375,9,9.0,0,1.0,3,3,4,10,334,Medium Value,1
CUST01108,838,1,2315.60009765625,2315.60009765625,8,8.0,0,1.0,2,2,4,8,224,Low Value,1
CUST01570,670,2,2316.050048828125,1158.0250244140625,27,13.5,267,1.0,2,5,4,11,254,Medium Value,1
CUST02656,68,2,2318.0000610351562,1159.0000305175781,11,5.5,656,1.0,5,5,4,14,554,High Value,2
CUST02611,815,2,2321.719970703125,1160.8599853515625,14,7.0,146,1.0,2,5,4,11,254,Medium Value,0
CUST02568,878,1,2322.8701171875,2322.8701171875,11,11.0,0,1.0,1,1,4,6,114,Low Value,1
CUST02701,255,1,2323.300048828125,2323.300048828125,14,14.0,0,1.0,4,4,4,12,444,Medium Value,1
CUST01480,662,1,2323.7099609375,2323.7099609375,9,9.0,0,1.0,2,2,4,8,224,Low Value,1
CUST01282,702,1,2327.219970703125,2327.219970703125,14,14.0,0,1.0,2,2,4,8,224,Low Value,1
CUST02086,542,3,2330.6500549316406,776.8833516438802,16,5.333333333333333,168,1.0,3,5,4,12,354,Medium Value,0
CUST01862,593,1,2334.800048828125,2334.800048828125,10,10.0,0,1.0,3,2,4,9,324,Medium Value,1
CUST00226,671,1,2337.14990234375,2337.14990234375,15,15.0,0,1.0,2,2,4,8,224,Low Value,1
CUST03217,88,1,2338.800048828125,2338.800048828125,12,12.0,0,1.0,5,4,4,13,544,High Value,1
CUST02423,956,1,2339.820068359375,2339.820068359375,14,14.0,0,1.0,1,1,4,6,114,Low Value,1
CUST02451,263,2,2342.239990234375,1171.1199951171875,17,8.5,677,1.0,4,5,4,13,454,High Value,2
CUST03070,740,1,2343.43994140625,2343.43994140625,8,8.0,0,1.0,2,2,4,8,224,Low Value,1
CUST03004,246,1,2344.919921875,2344.919921875,12,12.0,0,1.0,4,4,4,12,444,Medium Value,1
CUST01167,805,1,2346.659912109375,2346.659912109375,9,9.0,0,1.0,2,2,4,8,224,Low Value,1
CUST02688,327,2,2353.7699584960938,1176.8849792480469,21,10.5,34,1.0,4,5,4,13,454,High Value,1
CUST01249,109,1,2354.659912109375,2354.659912109375,14,14.0,0,1.0,5,4,4,13,544,High Value,1
CUST00461,1071,1,2354.68994140625,2354.68994140625,13,13.0,0,1.0,1,1,4,6,114,Low Value,1
CUST00549,1039,1,2355.360107421875,2355.360107421875,12,12.0,0,1.0,1,1,4,6,114,Low Value,1
CUST01484,343,1,2361.10009765625,2361.10009765625,10,10.0,0,1.0,4,3,4,11,434,Medium Value,1
CUST01722,317,1,2361.800048828125,2361.800048828125,14,14.0,0,1.0,4,3,4,11,434,Medium Value,1
CUST02556,104,2,2366.0199584960938,1183.0099792480469,19,9.5,135,1.0,5,5,4,14,554,High Value,2
CUST02968,207,2,2367.3599853515625,1183.6799926757812,23,11.5,377,1.0,4,5,4,13,454,High Value,2
CUST01990,183,1,2370.419921875,2370.419921875,9,9.0,0,1.0,4,4,4,12,444,Medium Value,1
CUST01557,525,2,2378.8800659179688,1189.4400329589844,18,9.0,296,1.0,3,5,4,12,354,Medium Value,2
CUST02895,711,1,2383.830078125,2383.830078125,9,9.0,0,1.0,2,2,4,8,224,Low Value,1
CUST00061,831,1,2386.800048828125,2386.800048828125,8,8.0,0,1.0,2,2,4,8,224,Low Value,1
CUST01130,144,1,2386.89990234375,2386.89990234375,10,10.0,0,1.0,5,4,4,13,544,High Value,1
CUST01285,43,1,2395.139892578125,2395.139892578125,11,11.0,0,1.0,5,4,4,13,544,High Value,1
CUST01507,709,2,2396.4700927734375,1198.2350463867188,12,6.0,197,1.0,2,5,4,11,254,Medium Value,0
CUST02467,58,1,2398.159912109375,2398.159912109375,8,8.0,0,1.0,5,4,4,13,544,High Value,0
CUST02392,155,2,2412.830047607422,1206.415023803711,14,7.0,863,1.0,5,5,4,14,554,High Value,2
CUST03153,1057,2,2416.6200561523438,1208.3100280761719,15,7.5,38,1.0,1,5,4,10,154,Medium Value,1
CUST01632,385,2,2420.3400268554688,1210.1700134277344,18,9.0,140,1.0,3,5,4,12,354,Medium Value,1
CUST01713,258,1,2423.800048828125,2423.800048828125,10,10.0,0,1.0,4,4,4,12,444,Medium Value,1
CUST02659,486,1,2426.639892578125,2426.639892578125,12,12.0,0,1.0,3,3,4,10,334,Medium Value,1
CUST01816,132,2,2428.18994140625,1214.094970703125,13,6.5,169,1.0,5,5,4,14,554,High Value,2
CUST01723,716,1,2433.75,2433.75,15,15.0,0,1.0,2,2,4,8,224,Low Value,1
CUST02388,819,1,2436.389892578125,2436.389892578125,9,9.0,0,1.0,2,2,4,8,224,Low Value,1
CUST00433,101,2,2440.4600219726562,1220.2300109863281,20,10.0,424,1.0,5,5,4,14,554,High Value,2
CUST00390,79,1,2443.64990234375,2443.64990234375,15,15.0,0,1.0,5,4,4,13,544,High Value,1
CUST02774,134,2,2448.6899032592773,1224.3449516296387,15,7.5,766,1.0,5,5,4,14,554,High Value,2
CUST01177,942,1,2450.699951171875,2450.699951171875,10,10.0,0,1.0,1,1,4,6,114,Low Value,1
CUST01265,988,1,2451.929931640625,2451.929931640625,13,13.0,0,1.0,1,1,4,6,114,Low Value,1
CUST00673,836,1,2456.010009765625,2456.010009765625,9,9.0,0,1.0,2,2,4,8,224,Low Value,1
CUST00462,958,1,2459.820068359375,2459.820068359375,11,11.0,0,1.0,1,1,4,6,114,Low Value,1
CUST02699,104,1,2460.1201171875,2460.1201171875,12,12.0,0,1.0,5,4,4,13,544,High Value,1
CUST00428,683,1,2467.139892578125,2467.139892578125,13,13.0,0,1.0,2,2,4,8,224,Low Value,1
CUST02811,642,1,2469.610107421875,2469.610107421875,13,13.0,0,1.0,2,2,4,8,224,Low Value,1
CUST02112,126,2,2470.619903564453,1235.3099517822266,17,8.5,366,1.0,5,5,4,14,554,High Value,2
CUST00767,553,1,2473.110107421875,2473.110107421875,9,9.0,0,1.0,3,3,4,10,334,Medium Value,1
CUST02465,1023,2,2473.2298889160156,1236.6149444580078,14,7.0,50,1.0,1,5,4,10,154,Medium Value,0
CUST00337,428,1,2475.89990234375,2475.89990234375,9,9.0,0,1.0,3,3,4,10,334,Medium Value,1
CUST01617,821,2,2480.339874267578,1240.169937133789,10,5.0,227,1.0,2,5,4,11,254,Medium Value,0
CUST02080,276,1,2485.56005859375,2485.56005859375,12,12.0,0,1.0,4,4,4,12,444,Medium Value,1
CUST01440,965,1,2486.1201171875,2486.1201171875,13,13.0,0,1.0,1,1,4,6,114,Low Value,1
CUST02838,699,1,2486.39990234375,2486.39990234375,10,10.0,0,1.0,2,2,4,8,224,Low Value,1
CUST02412,1035,1,2488.590087890625,2488.590087890625,9,9.0,0,1.0,1,1,4,6,114,Low Value,1
CUST01341,167,1,2492.25,2492.25,15,15.0,0,1.0,5,4,5,14,545,High Value,1
CUST01052,708,3,2494.459997177124,831.486665725708,23,7.666666666666667,336,1.0,2,5,5,12,255,Medium Value,2
CUST01079,1081,1,2500.199951171875,2500.199951171875,12,12.0,0,1.0,1,1,5,7,115,Low Value,1
CUST00489,1035,1,2510.639892578125,2510.639892578125,11,11.0,0,1.0,1,1,5,7,115,Low Value,1
CUST01890,606,1,2510.909912109375,2510.909912109375,9,9.0,0,1.0,3,3,5,11,335,Medium Value,1
CUST01922,997,1,2512.510009765625,2512.510009765625,13,13.0,0,1.0,1,1,5,7,115,Low Value,1
CUST00750,204,2,2512.7300415039062,1256.3650207519531,15,7.5,778,1.0,4,5,5,14,455,High Value,2
CUST00552,835,1,2514.60009765625,2514.60009765625,15,15.0,0,1.0,2,2,5,9,225,Medium Value,1
CUST00746,307,1,2525.0400390625,2525.0400390625,12,12.0,0,1.0,4,4,5,13,445,High Value,1
CUST01550,109,2,2525.7400970458984,1262.8700485229492,21,10.5,595,1.0,5,5,5,15,555,High Value,2
CUST00430,100,1,2527.39990234375,2527.39990234375,10,10.0,0,1.0,5,4,5,14,545,High Value,1
CUST00474,647,1,2532.010009765625,2532.010009765625,13,13.0,0,1.0,2,2,5,9,225,Medium Value,1
CUST01361,923,1,2535.719970703125,2535.719970703125,11,11.0,0,1.0,1,1,5,7,115,Low Value,1
CUST02059,932,1,2537.989990234375,2537.989990234375,13,13.0,0,1.0,1,1,5,7,115,Low Value,1
CUST00806,703,1,2538.300048828125,2538.300048828125,15,15.0,0,1.0,2,2,5,9,225,Medium Value,1
CUST01533,135,3,2541.7300415039062,847.2433471679688,31,10.333333333333334,445,1.0,5,5,5,15,555,High Value,2
CUST00458,860,1,2543.090087890625,2543.090087890625,11,11.0,0,1.0,1,1,5,7,115,Low Value,1
CUST02807,761,1,2546.280029296875,2546.280029296875,9,9.0,0,1.0,2,2,5,9,225,Medium Value,1
CUST00349,699,1,2548.080078125,2548.080078125,9,9.0,0,1.0,2,2,5,9,225,Medium Value,1
CUST01189,294,1,2550.800048828125,2550.800048828125,10,10.0,0,1.0,4,3,5,12,435,Medium Value,1
CUST00415,660,2,2552.659942626953,1276.3299713134766,10,5.0,356,1.0,2,5,5,12,255,Medium Value,0
CUST00288,893,1,2555.280029296875,2555.280029296875,13,13.0,0,1.0,1,1,5,7,115,Low Value,1
CUST03044,275,1,2555.929931640625,2555.929931640625,13,13.0,0,1.0,4,4,5,13,445,High Value,1
CUST00595,29,1,2560.56005859375,2560.56005859375,12,12.0,0,1.0,5,4,5,14,545,High Value,1
CUST00248,90,2,2561.2099609375,1280.60498046875,23,11.5,748,1.0,5,5,5,15,555,High Value,2
CUST00438,70,3,2563.8299865722656,854.6099955240885,26,8.666666666666666,473,1.0,5,5,5,15,555,High Value,2
CUST03285,751,1,2566.9599609375,2566.9599609375,11,11.0,0,1.0,2,2,5,9,225,Medium Value,1
CUST00821,607,2,2568.1600341796875,1284.0800170898438,21,10.5,378,1.0,3,5,5,13,355,High Value,1
CUST00051,239,1,2571.47998046875,2571.47998046875,12,12.0,0,1.0,4,4,5,13,445,High Value,1
CUST01422,1062,1,2572.199951171875,2572.199951171875,15,15.0,0,1.0,1,1,5,7,115,Low Value,1
CUST00966,48,1,2572.469970703125,2572.469970703125,9,9.0,0,1.0,5,4,5,14,545,High Value,1
CUST01589,492,1,2572.919921875,2572.919921875,12,12.0,0,1.0,3,3,5,11,335,Medium Value,1
CUST02672,268,1,2595.669921875,2595.669921875,11,11.0,0,1.0,4,4,5,13,445,High Value,1
CUST02137,822,1,2596.679931640625,2596.679931640625,12,12.0,0,1.0,2,2,5,9,225,Medium Value,1
CUST00843,831,1,2599.679931640625,2599.679931640625,12,12.0,0,1.0,2,2,5,9,225,Medium Value,1
CUST02314,152,2,2600.52001953125,1300.260009765625,15,7.5,240,1.0,5,5,5,15,555,High Value,2
CUST00308,329,1,2605.919921875,2605.919921875,12,12.0,0,1.0,4,3,5,12,435,Medium Value,1
CUST01085,117,1,2608.800048828125,2608.800048828125,10,10.0,0,1.0,5,4,5,14,545,High Value,1
CUST00971,63,1,2609.360107421875,2609.360107421875,13,13.0,0,1.0,5,4,5,14,545,High Value,1
CUST00437,513,1,2612.0,2612.0,10,10.0,0,1.0,3,3,5,11,335,Medium Value,1
CUST01826,266,1,2616.4599609375,2616.4599609375,14,14.0,0,1.0,4,4,5,13,445,High Value,1
CUST00002,258,1,2619.699951171875,2619.699951171875,10,10.0,0,1.0,4,4,5,13,445,High Value,1
CUST02427,287,1,2626.679931640625,2626.679931640625,12,12.0,0,1.0,4,3,5,12,435,Medium Value,1
CUST01902,932,1,2626.919921875,2626.919921875,9,9.0,0,1.0,1,1,5,7,115,Low Value,1
CUST00650,380,1,2628.1201171875,2628.1201171875,12,12.0,0,1.0,3,3,5,11,335,Medium Value,1
CUST00684,250,1,2628.800048828125,2628.800048828125,10,10.0,0,1.0,4,4,5,13,445,High Value,1
CUST01054,908,1,2628.989990234375,2628.989990234375,9,9.0,0,1.0,1,1,5,7,115,Low Value,1
CUST01839,410,1,2636.909912109375,2636.909912109375,9,9.0,0,1.0,3,3,5,11,335,Medium Value,1
CUST00823,329,2,2641.560028076172,1320.780014038086,12,6.0,459,1.0,4,5,5,14,455,High Value,2
CUST02618,564,1,2644.840087890625,2644.840087890625,11,11.0,0,1.0,3,2,5,10,325,Medium Value,1
CUST00176,944,1,2645.699951171875,2645.699951171875,15,15.0,0,1.0,1,1,5,7,115,Low Value,1
CUST00871,186,1,2647.530029296875,2647.530029296875,9,9.0,0,1.0,4,4,5,13,445,High Value,1
CUST00771,564,1,2648.030029296875,2648.030029296875,11,11.0,0,1.0,3,2,5,10,325,Medium Value,1
CUST01472,283,1,2654.85009765625,2654.85009765625,15,15.0,0,1.0,4,4,5,13,445,High Value,1
CUST01978,921,1,2657.159912109375,2657.159912109375,12,12.0,0,1.0,1,1,5,7,115,Low Value,1
CUST00896,796,2,2659.8599548339844,1329.9299774169922,17,8.5,38,1.0,2,5,5,12,255,Medium Value,1
CUST01611,724,3,2659.989990234375,886.663330078125,23,7.666666666666667,290,1.0,2,5,5,12,255,Medium Value,2
CUST03147,31,1,2660.7099609375,2660.7099609375,13,13.0,0,1.0,5,4,5,14,545,High Value,1
CUST01898,138,2,2661.080078125,1330.5400390625,13,6.5,486,1.0,5,5,5,15,555,High Value,2
CUST01464,273,1,2661.719970703125,2661.719970703125,12,12.0,0,1.0,4,4,5,13,445,High Value,1
CUST02319,75,2,2663.9100341796875,1331.9550170898438,14,7.0,666,1.0,5,5,5,15,555,High Value,2
CUST02184,157,1,2665.0,2665.0,13,13.0,0,1.0,5,4,5,14,545,High Value,1
CUST01179,655,1,2666.6201171875,2666.6201171875,11,11.0,0,1.0,2,2,5,9,225,Medium Value,1
CUST00740,305,1,2667.06005859375,2667.06005859375,11,11.0,0,1.0,4,3,5,12,435,Medium Value,1
CUST01690,649,1,2677.47998046875,2677.47998046875,13,13.0,0,1.0,2,2,5,9,225,Medium Value,1
CUST00184,983,1,2677.60009765625,2677.60009765625,10,10.0,0,1.0,1,1,5,7,115,Low Value,1
CUST00041,1054,1,2677.639892578125,2677.639892578125,14,14.0,0,1.0,1,1,5,7,115,Low Value,1
CUST02852,25,1,2681.159912109375,2681.159912109375,12,12.0,0,1.0,5,4,5,14,545,High Value,1
CUST02787,28,1,2684.610107421875,2684.610107421875,9,9.0,0,1.0,5,4,5,14,545,High Value,1
CUST00233,120,1,2689.169921875,2689.169921875,11,11.0,0,1.0,5,4,5,14,545,High Value,1
CUST00422,533,1,2696.199951171875,2696.199951171875,13,13.0,0,1.0,3,3,5,11,335,Medium Value,1
CUST01003,408,2,2697.5998916625977,1348.7999458312988,13,6.5,578,1.0,3,5,5,13,355,High Value,2
CUST02998,902,1,2700.739990234375,2700.739990234375,14,14.0,0,1.0,1,1,5,7,115,Low Value,1
CUST01290,889,1,2701.39990234375,2701.39990234375,13,13.0,0,1.0,1,1,5,7,115,Low Value,1
CUST00431,228,1,2703.89990234375,2703.89990234375,10,10.0,0,1.0,4,4,5,13,445,High Value,1
CUST03121,94,2,2713.5899658203125,1356.7949829101562,15,7.5,282,1.0,5,5,5,15,555,High Value,2
CUST00295,606,2,2715.0899353027344,1357.5449676513672,14,7.0,91,1.0,3,5,5,13,355,High Value,0
CUST00500,727,2,2723.4800415039062,1361.7400207519531,16,8.0,261,1.0,2,5,5,12,255,Medium Value,1
CUST01593,196,1,2724.89990234375,2724.89990234375,10,10.0,0,1.0,4,4,5,13,445,High Value,1
CUST01885,482,1,2730.909912109375,2730.909912109375,13,13.0,0,1.0,3,3,5,11,335,Medium Value,1
CUST00816,687,1,2735.0,2735.0,10,10.0,0,1.0,2,2,5,9,225,Medium Value,1
CUST02299,820,1,2738.52001953125,2738.52001953125,12,12.0,0,1.0,2,2,5,9,225,Medium Value,1
CUST02519,763,1,2742.300048828125,2742.300048828125,15,15.0,0,1.0,2,2,5,9,225,Medium Value,1
CUST00038,1015,1,2743.389892578125,2743.389892578125,13,13.0,0,1.0,1,1,5,7,115,Low Value,1
CUST02306,781,2,2743.6800537109375,1371.8400268554688,23,11.5,237,1.0,2,5,5,12,255,Medium Value,1
CUST00739,238,1,2749.179931640625,2749.179931640625,14,14.0,0,1.0,4,4,5,13,445,High Value,1
CUST01940,750,1,2750.43994140625,2750.43994140625,11,11.0,0,1.0,2,2,5,9,225,Medium Value,1
CUST02291,481,1,2763.9599609375,2763.9599609375,12,12.0,0,1.0,3,3,5,11,335,Medium Value,1
CUST00845,345,2,2772.6699829101562,1386.3349914550781,13,6.5,88,1.0,4,5,5,14,455,High Value,0
CUST01331,371,1,2775.919921875,2775.919921875,14,14.0,0,1.0,4,3,5,12,435,Medium Value,1
CUST01300,231,2,2776.980010986328,1388.490005493164,16,8.0,563,1.0,4,5,5,14,455,High Value,2
CUST02924,390,1,2779.97998046875,2779.97998046875,14,14.0,0,1.0,3,3,5,11,335,Medium Value,1
CUST00512,13,1,2787.300048828125,2787.300048828125,15,15.0,0,1.0,5,4,5,14,545,High Value,1
CUST02216,981,2,2788.860107421875,1394.4300537109375,18,9.0,96,1.0,1,5,5,11,155,Medium Value,1
CUST00304,861,1,2793.239990234375,2793.239990234375,12,12.0,0,1.0,1,1,5,7,115,Low Value,1
CUST02876,112,2,2793.550079345703,1396.7750396728516,13,6.5,613,1.0,5,5,5,15,555,High Value,2
CUST01503,950,1,2806.800048828125,2806.800048828125,12,12.0,0,1.0,1,1,5,7,115,Low Value,1
CUST00642,71,2,2807.239990234375,1403.6199951171875,12,6.0,597,1.0,5,5,5,15,555,High Value,2
CUST02684,162,1,2807.280029296875,2807.280029296875,12,12.0,0,1.0,5,4,5,14,545,High Value,1
CUST01971,436,1,2807.610107421875,2807.610107421875,13,13.0,0,1.0,3,3,5,11,335,Medium Value,1
CUST01055,677,1,2807.75,2807.75,11,11.0,0,1.0,2,2,5,9,225,Medium Value,1
CUST01372,554,1,2809.800048828125,2809.800048828125,10,10.0,0,1.0,3,3,5,11,335,Medium Value,1
CUST03183,440,1,2818.010009765625,2818.010009765625,13,13.0,0,1.0,3,3,5,11,335,Medium Value,1
CUST00441,490,1,2818.5,2818.5,10,10.0,0,1.0,3,3,5,11,335,Medium Value,1
CUST03093,544,1,2819.5,2819.5,10,10.0,0,1.0,3,3,5,11,335,Medium Value,1
CUST00180,274,1,2819.85009765625,2819.85009765625,15,15.0,0,1.0,4,4,5,13,445,High Value,1
CUST00096,739,2,2820.5399169921875,1410.2699584960938,14,7.0,110,1.0,2,5,5,12,255,Medium Value,0
CUST00696,110,2,2824.8001098632812,1412.4000549316406,27,13.5,74,1.0,5,5,5,15,555,High Value,1
CUST00254,191,2,2832.8299560546875,1416.4149780273438,20,10.0,505,1.0,4,5,5,14,455,High Value,2
CUST02623,1014,1,2835.360107421875,2835.360107421875,11,11.0,0,1.0,1,1,5,7,115,Low Value,1
CUST02267,845,1,2839.6201171875,2839.6201171875,14,14.0,0,1.0,2,1,5,8,215,Low Value,1
CUST00779,447,2,2840.5799560546875,1420.2899780273438,16,8.0,547,1.0,3,5,5,13,355,High Value,2
CUST02214,774,1,2843.10009765625,2843.10009765625,15,15.0,0,1.0,2,2,5,9,225,Medium Value,1
CUST01124,793,2,2857.589889526367,1428.7949447631836,17,8.5,29,1.0,2,5,5,12,255,Medium Value,1
CUST00225,1039,1,2858.5,2858.5,10,10.0,0,1.0,1,1,5,7,115,Low Value,1
CUST01301,258,2,2858.6800537109375,1429.3400268554688,12,6.0,816,1.0,4,5,5,14,455,High Value,2
CUST02282,677,1,2859.080078125,2859.080078125,14,14.0,0,1.0,2,2,5,9,225,Medium Value,1
CUST03168,655,1,2864.60009765625,2864.60009765625,10,10.0,0,1.0,2,2,5,9,225,Medium Value,1
CUST02500,71,3,2868.3399505615234,956.1133168538412,35,11.666666666666666,615,1.0,5,5,5,15,555,High Value,2
CUST02109,1058,1,2870.0400390625,2870.0400390625,12,12.0,0,1.0,1,1,5,7,115,Low Value,1
CUST00158,423,1,2878.679931640625,2878.679931640625,14,14.0,0,1.0,3,3,5,11,335,Medium Value,1
CUST03089,193,1,2882.60009765625,2882.60009765625,10,10.0,0,1.0,4,4,5,13,445,High Value,1
CUST01551,34,2,2882.860122680664,1441.430061340332,27,13.5,768,1.0,5,5,5,15,555,High Value,2
CUST01903,537,1,2883.39990234375,2883.39990234375,13,13.0,0,1.0,3,3,5,11,335,Medium Value,1
CUST03186,416,2,2885.8399658203125,1442.9199829101562,18,9.0,415,1.0,3,5,5,13,355,High Value,2
CUST01787,251,2,2889.5799865722656,1444.7899932861328,11,5.5,656,1.0,4,5,5,14,455,High Value,2
CUST00162,423,1,2894.5400390625,2894.5400390625,11,11.0,0,1.0,3,3,5,11,335,Medium Value,1
CUST00195,436,1,2899.199951171875,2899.199951171875,15,15.0,0,1.0,3,3,5,11,335,Medium Value,1
CUST00272,0,1,2904.300048828125,2904.300048828125,15,15.0,0,1.0,5,4,5,14,545,High Value,1
CUST03127,416,1,2906.0,2906.0,10,10.0,0,1.0,3,3,5,11,335,Medium Value,1
CUST02828,745,3,2921.070068359375,973.6900227864584,30,10.0,43,1.0,2,5,5,12,255,Medium Value,1
CUST02932,629,1,2925.840087890625,2925.840087890625,12,12.0,0,1.0,2,2,5,9,225,Medium Value,1
CUST02107,1033,1,2929.550048828125,2929.550048828125,13,13.0,0,1.0,1,1,5,7,115,Low Value,1
CUST02504,80,2,2930.7999877929688,1465.3999938964844,15,7.5,33,1.0,5,5,5,15,555,High Value,2
CUST00989,131,2,2931.280044555664,1465.640022277832,18,9.0,708,1.0,5,5,5,15,555,High Value,2
CUST00222,925,1,2939.860107421875,2939.860107421875,14,14.0,0,1.0,1,1,5,7,115,Low Value,1
CUST01413,1061,1,2942.25,2942.25,15,15.0,0,1.0,1,1,5,7,115,Low Value,1
CUST02596,602,1,2945.409912109375,2945.409912109375,13,13.0,0,1.0,3,2,5,10,325,Medium Value,1
CUST00924,994,1,2945.929931640625,2945.929931640625,13,13.0,0,1.0,1,1,5,7,115,Low Value,1
CUST01768,110,1,2947.280029296875,2947.280029296875,14,14.0,0,1.0,5,4,5,14,545,High Value,1
CUST02008,229,1,2947.6201171875,2947.6201171875,13,13.0,0,1.0,4,4,5,13,445,High Value,1
CUST02600,44,1,2951.699951171875,2951.699951171875,15,15.0,0,1.0,5,4,5,14,545,High Value,1
CUST01772,138,1,2956.199951171875,2956.199951171875,10,10.0,0,1.0,5,4,5,14,545,High Value,1
CUST01840,510,1,2961.89990234375,2961.89990234375,10,10.0,0,1.0,3,3,5,11,335,Medium Value,1
CUST00728,1092,1,2962.199951171875,2962.199951171875,15,15.0,0,1.0,1,1,5,7,115,Low Value,1
CUST00878,1056,1,2972.800048828125,2972.800048828125,10,10.0,0,1.0,1,1,5,7,115,Low Value,1
CUST00929,488,2,2974.2600021362305,1487.1300010681152,12,6.0,226,1.0,3,5,5,13,355,High Value,0
CUST02227,421,2,2982.3900146484375,1491.1950073242188,15,7.5,369,1.0,3,5,5,13,355,High Value,2
CUST01394,345,2,2984.7101135253906,1492.3550567626953,21,10.5,92,1.0,4,5,5,14,455,High Value,1
CUST00617,356,1,2986.340087890625,2986.340087890625,14,14.0,0,1.0,4,3,5,12,435,Medium Value,1
CUST01287,360,3,2990.3700561523438,996.7900187174479,23,7.666666666666667,631,1.0,4,5,5,14,455,High Value,2
CUST02747,1070,1,2997.47998046875,2997.47998046875,12,12.0,0,1.0,1,1,5,7,115,Low Value,1
CUST00773,877,1,2997.5,2997.5,10,10.0,0,1.0,1,2,5,8,125,Low Value,1
CUST01183,902,1,3006.6298828125,3006.6298828125,11,11.0,0,1.0,1,1,5,7,115,Low Value,1
CUST00019,602,1,3008.719970703125,3008.719970703125,13,13.0,0,1.0,3,2,5,10,325,Medium Value,1
CUST02561,94,2,3014.2000732421875,1507.1000366210938,12,6.0,103,1.0,5,5,5,15,555,High Value,2
CUST03240,389,1,3016.719970703125,3016.719970703125,14,14.0,0,1.0,3,3,5,11,335,Medium Value,1
CUST02636,77,2,3017.4000244140625,1508.7000122070312,18,9.0,584,1.0,5,5,5,15,555,High Value,2
CUST00317,548,1,3034.800048828125,3034.800048828125,12,12.0,0,1.0,3,3,5,11,335,Medium Value,1
CUST00076,432,1,3036.669921875,3036.669921875,13,13.0,0,1.0,3,3,5,11,335,Medium Value,1
CUST01344,886,1,3037.969970703125,3037.969970703125,13,13.0,0,1.0,1,1,5,7,115,Low Value,1
CUST01163,946,1,3038.6201171875,3038.6201171875,13,13.0,0,1.0,1,1,5,7,115,Low Value,1
CUST00280,315,3,3041.429931640625,1013.8099772135416,26,8.666666666666666,305,1.0,4,5,5,14,455,High Value,2
CUST02230,843,2,3047.3399047851562,1523.6699523925781,13,6.5,105,1.0,2,5,5,12,255,Medium Value,0
